Date,AAPL,AXP,BA,IBM,MU,WMT
2015-02-12,28.487428665161133,71.06572723388672,130.32395935058594,105.09529113769531,31.55320930480957,71.67730712890625
2015-02-13,28.627092361450195,68.94649505615234,131.76722717285156,106.3416748046875,31.46430206298828,71.61055755615234
2015-02-17,28.796049118041992,69.82951354980469,131.9344024658203,106.71295928955078,31.938488006591797,71.73572540283203
2015-02-18,28.996530532836914,70.4476318359375,133.0344696044922,107.52842712402344,31.780424118041992,72.0111083984375
2015-02-19,28.935707092285156,69.22908020019531,135.304931640625,108.6554946899414,31.424785614013672,69.69947814941406
2015-02-20,29.1722412109375,70.4917984008789,139.31790161132812,108.4963607788086,31.642120361328125,70.35042572021484
2015-02-23,29.96068572998047,70.90680694580078,136.17617797851562,108.0057373046875,31.019750595092773,70.60077667236328
2015-02-24,29.773712158203125,71.40132141113281,135.859375,109.27869415283203,30.397380828857422,70.57573699951172
2015-02-25,29.012296676635742,72.55805206298828,134.65371704101562,107.9394760131836,30.110891342163086,69.74122619628906
2015-02-26,29.37948989868164,73.51171875,133.52728271484375,106.65328979492188,30.24919891357422,69.93315124511719
2015-02-27,28.937959671020508,72.04589080810547,132.7528533935547,107.36271667480469,30.2985897064209,70.04164123535156
2015-03-02,29.07988166809082,72.43443298339844,135.34893798828125,106.39471435546875,30.86168670654297,70.06665802001953
2015-03-03,29.140703201293945,72.3284912109375,136.9066162109375,106.75934600830078,29.300825119018555,69.57430267333984
2015-03-04,28.955984115600586,71.19818878173828,135.83299255371094,105.69197845458984,28.915546417236328,68.91502380371094
2015-03-05,28.47616195678711,71.6573715209961,135.93861389160156,106.85880279541016,28.925426483154297,69.74122619628906
2015-03-06,28.518966674804688,70.91564178466797,134.75054931640625,105.08200073242188,28.154870986938477,68.92338562011719
2015-03-09,28.640609741210938,71.09224700927734,136.1849822998047,106.58700561523438,28.312931060791016,69.16539764404297
2015-03-10,28.048158645629883,69.85599517822266,134.13450622558594,104.62458038330078,27.275650024414062,68.48941802978516
2015-03-11,27.53679656982422,70.15621948242188,133.0344696044922,103.95498657226562,27.54237937927246,67.74224090576172
2015-03-12,28.034637451171875,72.01941680908203,133.80007934570312,104.73727416992188,27.680683135986328,68.7580795288086
2015-03-13,27.840906143188477,71.17172241210938,133.3865203857422,102.28425598144531,28.372203826904297,68.7580795288086
2015-03-16,28.14726448059082,71.96642303466797,135.23455810546875,104.14061737060547,28.164749145507812,69.925048828125
2015-03-17,28.618085861206055,71.57789611816406,135.97378540039062,104.06104278564453,27.325042724609375,69.36254119873047
2015-03-18,28.94021987915039,72.28430938720703,137.04742431640625,105.9505386352539,27.818988800048828,69.28697967529297
2015-03-19,28.721710205078125,72.00173950195312,135.62176513671875,105.9505386352539,27.7103214263916,68.43904113769531
2015-03-20,28.361276626586914,73.02605438232422,135.96498107910156,107.98585510253906,28.332691192626953,69.88307189941406
2015-03-23,28.6563777923584,72.58454132080078,134.47772216796875,109.14608001708984,27.680683135986328,69.94184112548828
2015-03-24,28.539241790771484,71.85163116455078,133.4568634033203,108.06542205810547,27.621410369873047,69.72354888916016
2015-03-25,27.793603897094727,70.7390365600586,130.44715881347656,105.54609680175781,26.248241424560547,68.2711410522461
2015-03-26,27.987329483032227,69.2997055053711,130.39437866210938,106.46766662597656,26.3371524810791,68.74967193603516
2015-03-27,27.764320373535156,68.84935760498047,130.99281311035156,106.3416748046875,26.35691261291504,68.29633331298828
2015-03-30,28.467151641845703,68.91999053955078,134.3809051513672,107.84664154052734,26.35691261291504,69.28697967529297
2015-03-31,28.030134201049805,69.2123794555664,132.07525634765625,106.40797424316406,26.80146026611328,69.05191802978516
2015-04-01,27.989582061767578,69.93000030517578,130.80796813964844,105.53285217285156,26.80146026611328,67.759033203125
2015-04-02,28.230623245239258,70.61222076416016,131.37123107910156,106.37483978271484,26.40630531311035,67.77581787109375
2015-04-06,28.687915802001953,70.55017852783203,132.8232421875,107.42896270751953,27.097829818725586,67.99411010742188
2015-04-07,28.386056900024414,69.39842987060547,134.04647827148438,107.4488754272461,26.54460906982422,67.58273315429688
2015-04-08,28.29369354248047,69.71736907958984,134.9617462158203,107.302978515625,26.80146026611328,68.02767181396484
2015-04-09,28.509952545166016,70.1337661743164,135.01454162597656,107.62789916992188,27.483104705810547,67.86817932128906
2015-04-10,28.631595611572266,70.51475524902344,135.859375,107.97259521484375,27.680683135986328,67.70867156982422
2015-04-13,28.575286865234375,70.23123168945312,134.85614013671875,107.65435791015625,27.54237937927246,67.40644073486328
2015-04-14,28.451387405395508,70.42616271972656,134.82972717285156,107.60133361816406,27.384315490722656,67.28890991210938
2015-04-15,28.55950927734375,70.65650177001953,134.14332580566406,108.81460571289062,27.828866958618164,66.94468688964844
2015-04-16,28.42209815979004,71.68423461914062,133.73851013183594,108.15164184570312,27.670804977416992,66.52490234375
2015-04-17,28.10222053527832,68.50359344482422,131.65281677246094,106.52066802978516,27.680683135986328,65.38313293457031
2015-04-20,28.744234085083008,68.42383575439453,134.35452270507812,110.16043090820312,27.917776107788086,65.60140991210938
2015-04-21,28.588802337646484,68.4681396484375,134.93531799316406,108.9007797241211,28.20426368713379,65.5090560913086
2015-04-22,28.97400665283203,69.4958724975586,133.0520782470703,109.63006591796875,29.14276123046875,65.84489440917969
2015-04-23,29.210538864135742,69.23896026611328,131.89044189453125,112.86538696289062,29.162517547607422,66.47454833984375
2015-04-24,29.34795570373535,69.09721374511719,130.5967559814453,112.56044006347656,28.84639549255371,67.02863311767578
2015-04-27,29.8818359375,68.6541976928711,130.06875610351562,113.19024658203125,28.915546417236328,66.6340560913086
2015-04-28,29.411027908325195,68.6541976928711,129.8135528564453,115.30512237548828,28.638935089111328,66.4073715209961
2015-04-29,28.9785099029541,68.36182403564453,128.61669921875,115.6233901977539,28.52039337158203,65.38313293457031
2015-04-30,28.192331314086914,68.61875915527344,126.1437759399414,113.56153106689453,27.789348602294922,65.52588653564453
2015-05-01,29.0483455657959,68.82254791259766,127.31426239013672,115.13941955566406,28.638935089111328,65.98761749267578
2015-05-04,28.992029190063477,69.35409545898438,126.74225616455078,115.33833312988281,28.32281494140625,66.47454833984375
2015-05-05,28.33875274658203,68.96429443359375,125.76541900634766,114.74826049804688,27.700439453125,65.59303283691406
2015-05-06,28.16079330444336,68.97314453125,124.9151611328125,113.59259033203125,27.65104866027832,65.60147094726562
2015-05-07,28.334970474243164,69.48702239990234,125.31370544433594,114.22055053710938,26.939767837524414,65.92249298095703
2015-05-08,28.868825912475586,69.97428894042969,128.829833984375,115.34947204589844,26.85085678100586,66.3449478149414
2015-05-11,28.574752807617188,70.61222076416016,129.21067810058594,114.307373046875,27.41395378112793,65.98164367675781
2015-05-12,28.472963333129883,70.06291198730469,128.8032684326172,113.9266357421875,26.54460906982422,66.70822143554688
2015-05-13,28.50463104248047,70.75397491455078,128.9715118408203,115.08223724365234,26.860733032226562,66.03236389160156
2015-05-14,29.16968536376953,71.54247283935547,131.0440216064453,116.26458740234375,26.366788864135742,66.50546264648438
2015-05-15,29.12896728515625,71.07290649414062,130.08750915527344,115.73686981201172,26.01114845275879,66.94475555419922
2015-05-18,29.450183868408203,71.02861785888672,129.93692016601562,115.60325622558594,26.435943603515625,67.51924896240234
2015-05-19,29.42304039001465,72.08293914794922,130.238037109375,115.88385009765625,25.99138832092285,64.57077026367188
2015-05-20,29.420774459838867,71.72853088378906,129.68008422851562,116.0708236694336,26.26799774169922,64.12301635742188
2015-05-21,29.721633911132812,71.55133819580078,130.50375366210938,115.79032135009766,26.574247360229492,64.3004379272461
2015-05-22,29.981773376464844,71.98546600341797,128.2541046142578,115.04217529296875,26.999038696289062,64.08921813964844
2015-05-26,29.321243286132812,71.04631042480469,126.47396087646484,113.64607238769531,26.989158630371094,63.278194427490234
2015-05-27,29.868667602539062,70.9754638671875,126.6511001586914,114.89520263671875,27.789348602294922,63.523193359375
2015-05-28,29.809856414794922,70.9577407836914,126.05766296386719,114.70149230957031,27.93753433227539,63.22750473022461
2015-05-29,29.47054100036621,70.62992858886719,124.45458221435547,113.32544708251953,27.591773986816406,62.745941162109375
2015-06-01,29.52935218811035,70.40843200683594,125.10115051269531,113.6794662475586,28.07583999633789,63.13456344604492
2015-06-02,29.39815902709961,70.869140625,126.87244415283203,113.32544708251953,27.45347023010254,62.9655876159668
2015-06-03,29.434343338012695,71.40958404541016,127.36846923828125,113.50578308105469,26.75206756591797,63.26973342895508
2015-06-04,29.262428283691406,70.31097412109375,125.04800415039062,112.47704315185547,26.663156509399414,62.644554138183594
2015-06-05,29.101823806762695,70.33757019042969,124.6406021118164,111.82241821289062,26.26799774169922,61.723670959472656
2015-06-08,28.9095401763916,69.82366943359375,124.56088256835938,110.44632720947266,25.60611343383789,61.343509674072266
2015-06-09,28.823583602905273,70.14263916015625,124.08262634277344,110.67349243164062,24.884952545166016,61.2252197265625
2015-06-10,29.153846740722656,71.04631042480469,125.4288558959961,112.83775329589844,24.884952545166016,61.61384582519531
2015-06-11,29.08824920654297,71.14378356933594,126.61566925048828,112.7442398071289,24.717010498046875,61.62229919433594
2015-06-12,28.767026901245117,70.4615707397461,126.47396087646484,111.54853057861328,24.825679779052734,61.19143295288086
2015-06-15,28.710477828979492,70.2135009765625,126.02222442626953,111.06090545654297,23.94645881652832,60.76900100708008
2015-06-16,28.864299774169922,70.31097412109375,126.06649017333984,111.44835662841797,23.94645881652832,61.12385177612305
2015-06-17,28.796436309814453,71.16151428222656,127.03189086914062,111.6688003540039,24.183549880981445,61.44486999511719
2015-06-18,28.927640914916992,71.5602035522461,128.75894165039062,112.39020538330078,24.173669815063477,61.65609359741211
2015-06-19,28.63808822631836,71.04631042480469,128.5375518798828,111.54853057861328,24.173669815063477,61.453346252441406
2015-06-22,28.866565704345703,71.98546600341797,129.04238891601562,112.04283905029297,24.331735610961914,61.49557113647461
2015-06-23,28.735361099243164,72.08293914794922,127.9175796508789,112.63735961914062,24.19342803955078,61.30971908569336
2015-06-24,28.97966766357422,71.53363037109375,126.6511001586914,111.53519439697266,23.768638610839844,61.1491813659668
2015-06-25,28.841678619384766,70.77166748046875,126.16393280029297,110.94066619873047,23.7291202545166,60.709877014160156
2015-06-26,28.672025680541992,70.77166748046875,126.19054412841797,110.52650451660156,19.421920776367188,60.92954635620117
2015-06-29,28.169836044311523,68.9288558959961,122.8692626953125,108.86319732666016,18.50318145751953,60.33814239501953
2015-06-30,28.37342643737793,69.11559295654297,122.86042022705078,108.65612030029297,18.61185073852539,59.92418670654297
2015-07-01,28.63808822631836,69.7203369140625,124.6406021118164,109.87854766845703,18.55257797241211,60.726783752441406
2015-07-02,28.60189437866211,69.55134582519531,124.18006134033203,110.27935791015625,18.83906364440918,60.709877014160156
2015-07-06,28.502361297607422,68.9999771118164,124.45458221435547,110.03886413574219,18.098148345947266,61.27592468261719
2015-07-07,28.432239532470703,68.96441650390625,126.78389739990234,110.21923828125,17.97960090637207,62.340423583984375
2015-07-08,27.72646141052246,67.52377319335938,125.69456481933594,108.99015808105469,17.416501998901367,61.723670959472656
2015-07-09,27.16094398498535,67.88838195800781,126.47396087646484,109.45104217529297,16.942317962646484,61.48712158203125
2015-07-10,27.887073516845703,68.75100708007812,127.96186065673828,111.52181243896484,17.357229232788086,61.77436447143555
2015-07-13,28.425458908081055,69.83594512939453,129.85719299316406,113.14505004882812,17.396745681762695,62.416446685791016
2015-07-14,28.414140701293945,70.22722625732422,130.85800170898438,112.63068389892578,19.372528076171875,62.340423583984375
2015-07-15,28.687856674194336,69.84481048583984,130.09634399414062,112.5772705078125,18.661245346069336,62.22214126586914
2015-07-16,29.070148468017578,70.18274688720703,131.51341247558594,114.22718811035156,19.372528076171875,62.37419891357422
2015-07-17,29.321243286132812,70.44954681396484,130.05206298828125,115.23585510253906,19.87635040283203,62.00248718261719
2015-07-20,29.875455856323242,70.52070617675781,129.94577026367188,115.71013641357422,18.661245346069336,61.75746154785156
2015-07-21,29.576860427856445,70.20941925048828,128.42242431640625,108.93002319335938,18.651365280151367,61.453346252441406
2015-07-22,28.32592010498047,70.24501037597656,129.72434997558594,107.11305236816406,17.78202247619629,61.80817794799805
2015-07-23,28.31235122680664,68.48422241210938,129.405517578125,108.03489685058594,18.473546981811523,61.2590217590332
2015-07-24,28.163055419921875,67.4970932006836,127.58989715576172,106.71229553222656,18.117904663085938,60.473350524902344
2015-07-27,27.77170753479004,66.6255874633789,124.90631103515625,106.25804901123047,17.900569915771484,60.304351806640625
2015-07-28,27.909692764282227,66.7945556640625,125.59709167480469,106.91264343261719,19.51082992553711,60.91263961791992
2015-07-29,27.82147789001465,67.31922912597656,127.66071319580078,107.60736083984375,19.629377365112305,61.022457122802734
2015-07-30,27.681224822998047,67.69274139404297,126.65994262695312,107.5205078125,19.659013748168945,60.96333694458008
2015-07-31,27.439184188842773,67.63938903808594,127.68730926513672,108.20857238769531,18.28584861755371,60.8112678527832
2015-08-03,26.79222297668457,67.5682373046875,127.26217651367188,106.01754760742188,18.769912719726562,60.980228424072266
2015-08-04,25.93263053894043,67.33702850341797,127.12933349609375,105.27610778808594,18.779796600341797,61.03936767578125
2015-08-05,26.104551315307617,67.22139739990234,129.1971893310547,105.47647094726562,18.68100357055664,62.527931213378906
2015-08-06,26.161357879638672,66.69673156738281,128.1900177001953,105.28788757324219,18.493301391601562,61.91550827026367
2015-08-07,26.249977111816406,70.89418029785156,126.94213104248047,104.47960662841797,18.21669578552246,60.605567932128906
2015-08-10,27.204357147216797,72.26367950439453,130.00831604003906,105.5775146484375,18.592092514038086,60.80118942260742
2015-08-11,25.788694381713867,72.33482360839844,128.39501953125,104.74231719970703,17.663476943969727,61.18395233154297
2015-08-12,26.186344146728516,72.03248596191406,126.95104217529297,105.18011474609375,17.969722747802734,61.73685836791992
2015-08-13,26.1658935546875,71.81903839111328,129.0723876953125,104.44593048095703,17.48565673828125,61.33708953857422
2015-08-14,26.349956512451172,71.95245361328125,129.3219757080078,104.90396118164062,16.74473762512207,61.566734313964844
2015-08-17,26.62264060974121,72.03248596191406,128.7425994873047,105.28113555908203,17.01146697998047,61.166969299316406
2015-08-18,26.472667694091797,72.24590301513672,128.88525390625,105.07907104492188,16.181640625,59.09998321533203
2015-08-19,26.134090423583984,71.98799133300781,127.20955657958984,103.68486022949219,15.707452774047852,58.32594299316406
2015-08-20,25.597827911376953,70.04046630859375,122.1290283203125,102.82273864746094,14.561500549316406,58.20684814453125
2015-08-21,24.032180786132812,68.50199890136719,117.39611053466797,100.25651550292969,14.354044914245605,56.599212646484375
2015-08-24,23.43229103088379,66.38546752929688,113.36731719970703,96.63288116455078,14.26513385772705,54.396148681640625
2015-08-25,23.573171615600586,65.38058471679688,111.85205078125,94.94230651855469,14.09719181060791,53.67313003540039
2015-08-26,24.925209045410156,67.2569808959961,115.28363800048828,98.80838775634766,14.245376586914062,55.144676208496094
2015-08-27,25.65916633605957,68.36859893798828,117.53868865966797,100.0477294921875,15.480238914489746,56.20792007446289
2015-08-28,25.743249893188477,68.16407775878906,118.75979614257812,99.67054748535156,15.766727447509766,55.238243103027344
2015-08-31,25.622814178466797,68.22632598876953,116.47802734375,99.60990905761719,16.21127700805664,55.05961990356445
2015-09-01,24.477556228637695,65.8074722290039,113.59014129638672,96.10076904296875,15.62842082977295,54.28556823730469
2015-09-02,25.527374267578125,66.64337921142578,116.43345642089844,97.69707489013672,16.09273338317871,54.812950134277344
2015-09-03,25.079727172851562,66.92793273925781,116.78108215332031,98.86229705810547,16.389101028442383,55.17019271850586
2015-09-04,24.829771041870117,65.87855529785156,115.65799713134766,96.78779602050781,16.61631202697754,54.34510803222656
2015-09-08,25.520559310913086,67.13247680664062,119.27677917480469,99.16541290283203,17.31771469116211,56.46310043334961
2015-09-09,25.02973747253418,66.80345153808594,118.23393249511719,97.69707489013672,16.75461769104004,55.39134216308594
2015-09-10,25.57963752746582,66.97242736816406,119.0361328125,98.47163391113281,16.991710662841797,54.540748596191406
2015-09-11,25.952295303344727,67.1413803100586,120.03439331054688,99.25970458984375,16.596553802490234,54.99156188964844
2015-09-14,26.20226287841797,66.82124328613281,119.82048797607422,98.1011962890625,16.497764587402344,54.67684555053711
2015-09-15,26.42267417907715,68.0306625366211,121.48727416992188,99.36746215820312,16.319944381713867,54.71086883544922
2015-09-16,26.452213287353516,68.7598876953125,122.28942108154297,99.96015930175781,16.478010177612305,55.02558898925781
2015-09-17,25.886404037475586,68.5286636352539,122.51227569580078,99.7783432006836,16.21127700805664,54.83845520019531
2015-09-18,25.77960205078125,67.54158020019531,121.30008697509766,97.3333511352539,15.312297821044922,53.87727355957031
2015-09-21,26.179533004760742,68.24407958984375,121.23771667480469,98.66023254394531,15.559271812438965,54.20051193237305
2015-09-22,25.76824378967285,67.32810974121094,119.42832946777344,97.27948760986328,15.223387718200684,54.089927673339844
2015-09-23,25.977298736572266,67.2569808959961,117.36043548583984,96.76084899902344,14.630653381347656,54.20051193237305
2015-09-24,26.13181495666504,66.42103576660156,115.64907836914062,97.2660140991211,15.154234886169434,54.2940673828125
2015-09-25,26.06591796875,66.7856674194336,116.77215576171875,97.9462890625,14.72944164276123,54.25154113769531
2015-09-28,25.550100326538086,65.22050476074219,114.20514678955078,95.9930191040039,13.88973617553711,54.14947509765625
2015-09-29,24.78204917907715,65.00709533691406,114.75775909423828,95.9593276977539,14.20586109161377,54.25154113769531
2015-09-30,25.063819885253906,65.92306518554688,116.71868896484375,97.6432113647461,14.79859447479248,55.15319061279297
2015-10-01,24.900218963623047,65.7096176147461,116.41563415527344,96.7137222290039,14.591136932373047,54.6683349609375
2015-10-02,25.081998825073242,66.17203521728516,118.15371704101562,97.38052368164062,15.71733283996582,55.272281646728516
2015-10-05,25.172889709472656,68.74209594726562,119.45503997802734,100.38450622558594,17.357229232788086,56.02931213378906
2015-10-06,25.293323516845703,68.39529418945312,119.99874877929688,100.2093734741211,17.999359130859375,55.86770248413086
2015-10-07,25.172889709472656,68.89515686035156,122.1290283203125,101.09172821044922,18.394514083862305,56.44609832763672
2015-10-08,24.882030487060547,68.89515686035156,123.92948150634766,102.56680297851562,18.493301391601562,56.88841247558594
2015-10-09,25.477384567260742,69.029052734375,124.51773834228516,102.640869140625,17.940086364746094,56.7267951965332
2015-10-12,25.35921859741211,69.01121520996094,125.39122772216797,101.79894256591797,17.811660766601562,56.93095397949219
2015-10-13,25.40239715576172,68.37743377685547,125.04364776611328,100.77513122558594,17.9598445892334,56.76083755493164
2015-10-14,25.04336929321289,67.99358367919922,119.63329315185547,101.03782653808594,18.592092514038086,51.061771392822266
2015-10-15,25.418306350708008,68.50238037109375,122.4588394165039,101.09172821044922,18.434030532836914,50.46635437011719
2015-10-16,25.23197364807129,68.92194366455078,122.64594268798828,101.2938003540039,18.275970458984375,50.09208679199219
2015-10-19,25.388763427734375,68.73448181152344,123.37683868408203,100.50574493408203,18.927976608276367,50.058048248291016
2015-10-20,25.852319717407227,68.68986511230469,123.78684997558594,94.72676086425781,16.883045196533203,49.97300720214844
2015-10-21,25.85004425048828,68.29710388183594,125.8458251953125,94.91535186767578,16.231035232543945,49.87944030761719
2015-10-22,26.245433807373047,64.717529296875,130.40939331054688,97.05047607421875,16.51752471923828,50.10059356689453
2015-10-23,27.05893325805664,66.58317565917969,130.75701904296875,97.4478759765625,17.031227111816406,49.59023666381836
2015-10-26,26.1954402923584,66.22613525390625,130.75701904296875,96.76084899902344,16.37921905517578,49.352054595947266
2015-10-27,26.029558181762695,66.06544494628906,132.32577514648438,92.85430908203125,16.478010177612305,48.892730712890625
2015-10-28,27.102100372314453,66.45822143554688,131.80873107910156,94.85474395751953,16.71510124206543,49.028831481933594
2015-10-29,27.38841438293457,66.2529067993164,131.1848602294922,94.66614532470703,16.01369857788086,49.301029205322266
2015-10-30,27.15436363220215,65.39595031738281,131.97811889648438,94.34957122802734,16.359460830688477,48.68859100341797
2015-11-02,27.536113739013672,66.0029525756836,132.27224731445312,94.544921875,16.883045196533203,49.00332260131836
2015-11-03,27.851972579956055,66.08328247070312,131.99595642089844,95.56194305419922,17.623960494995117,49.428611755371094
2015-11-04,27.722450256347656,66.1190185546875,132.90176391601562,95.39359283447266,17.228805541992188,49.6497688293457
2015-11-05,27.59465217590332,65.9940414428711,132.70445251464844,94.22159576416016,16.31006622314453,49.853919982910156
2015-11-06,27.62660026550293,66.32432556152344,132.6775360107422,93.99047088623047,16.250795364379883,49.99851608276367
2015-11-09,27.514774322509766,65.53878021240234,130.91973876953125,91.99168395996094,15.64818000793457,49.751834869384766
2015-11-10,26.647598266601562,65.49413299560547,130.17538452148438,92.1004409790039,15.361692428588867,49.91347122192383
2015-11-11,26.496984481811523,65.08353424072266,130.03192138671875,91.79449462890625,15.312297821044922,48.9777946472168
2015-11-12,26.40797996520996,64.25334167480469,127.83463287353516,90.44839477539062,15.164113998413086,48.44191360473633
2015-11-13,25.636646270751953,63.557098388671875,127.87947082519531,89.57138061523438,14.818354606628418,47.991092681884766
2015-11-16,26.056541442871094,63.96770095825195,129.52069091796875,90.90390014648438,14.709685325622559,49.22447204589844
2015-11-17,25.94472885131836,63.476749420166016,131.00942993164062,90.97866821289062,15.094962120056152,50.96821975708008
2015-11-18,26.76626205444336,64.4051284790039,132.98245239257812,92.33839416503906,15.420966148376465,51.82731246948242
2015-11-19,27.106292724609375,64.9317855834961,133.8434295654297,92.96388244628906,15.677815437316895,51.631675720214844
2015-11-20,27.224958419799805,64.64613342285156,133.98690795898438,94.1604232788086,15.243144989013672,51.09579086303711
2015-11-23,26.87124252319336,64.48543548583984,133.0363006591797,94.13322448730469,15.134476661682129,51.25741195678711
2015-11-24,27.12911033630371,63.94093322753906,133.31430053710938,94.2283935546875,15.440723419189453,50.96821975708008
2015-11-25,26.935138702392578,63.99448776245117,132.22012329101562,93.82051086425781,15.391328811645508,51.24041748046875
2015-11-27,26.884929656982422,64.13729858398438,131.78970336914062,94.13322448730469,15.37157154083252,50.942691802978516
2015-11-30,26.99675178527832,63.94984817504883,130.44442749023438,94.7858657836914,15.737090110778809,50.049564361572266
2015-12-01,26.777673721313477,64.44974517822266,132.49818420410156,96.0504379272461,16.349584579467773,50.177146911621094
2015-12-02,26.535778045654297,63.557098388671875,131.79869079589844,94.97627258300781,15.62842082977295,50.048484802246094
2015-12-03,26.289316177368164,62.86080551147461,130.54306030273438,94.44596099853516,15.420966148376465,50.64033126831055
2015-12-04,27.163339614868164,63.46782684326172,133.1797637939453,95.4725570678711,15.312297821044922,51.172119140625
2015-12-07,26.992183685302734,63.030426025390625,133.13494873046875,94.874267578125,14.670169830322266,51.892601013183594
2015-12-08,26.98077964782715,62.40556335449219,130.03192138671875,93.85449981689453,14.423197746276855,51.12923049926758
2015-12-09,26.385160446166992,62.360923767089844,129.35928344726562,92.87549591064453,14.146586418151855,50.7175178527832
2015-12-10,26.51067352294922,62.58409118652344,131.30538940429688,92.9910659790039,14.482468605041504,51.08634567260742
2015-12-11,25.82833480834961,61.46826934814453,129.7000732421875,91.48856353759766,13.869978904724121,50.914791107177734
2015-12-14,25.66860008239746,61.44150924682617,128.2471923828125,92.41317749023438,13.494579315185547,51.79826354980469
2015-12-15,25.214462280273438,62.61979293823242,131.4130096435547,93.67772674560547,14.008283615112305,51.15496826171875
2015-12-16,25.40843963623047,63.11967468261719,132.8300323486328,94.69750213623047,13.899615287780762,51.721065521240234
2015-12-17,24.869871139526367,62.10204315185547,130.54306030273438,92.97068786621094,14.146586418151855,50.58885192871094
2015-12-18,24.19666290283203,60.58454132080078,125.18001556396484,91.71292877197266,14.186101913452148,50.47734069824219
2015-12-21,24.49333953857422,61.05763244628906,126.36381530761719,92.120849609375,14.591136932373047,51.077762603759766
2015-12-22,24.47051239013672,61.459354400634766,127.69114685058594,93.77291107177734,14.433075904846191,51.92690658569336
2015-12-23,24.785432815551758,62.45915222167969,129.19786071777344,94.18760681152344,14.126830101013184,52.39867401123047
2015-12-24,24.653078079223633,62.62873458862305,128.7224884033203,93.99047088623047,14.304649353027344,52.175662994384766
2015-12-28,24.376949310302734,62.27165603637695,129.62832641601562,93.55533599853516,14.01816177368164,52.1070442199707
2015-12-29,24.815101623535156,62.97685241699219,132.14842224121094,95.03065490722656,14.166345596313477,52.84468460083008
2015-12-30,24.49105453491211,62.62873458862305,131.30538940429688,94.73150634765625,13.988525390625,52.904727935791016
2015-12-31,24.02094841003418,62.08420944213867,129.6731719970703,93.56214141845703,13.988525390625,52.57878875732422
2016-01-04,24.041486740112305,60.334598541259766,126.00508880615234,92.4267578125,14.156465530395508,52.71602249145508
2016-01-05,23.43902015686035,59.406227111816406,126.51631164550781,92.35880279541016,14.640532493591309,53.96831130981445
